05/06/2020 16:20:33,31.69,21.19,30.12,27.19,26.81
05/06/2020 17:20:34,30.87,21.25,32.38,27.25,26.87
05/06/2020 18:20:38,30.00,21.25,31.19,27.25,26.94
05/06/2020 19:20:41,31.00,21.31,30.12,27.25,26.94
05/06/2020 20:20:42,31.94,21.37,32.50,27.31,27.00
05/06/2020 21:20:44,29.81,21.44,31.56,27.44,27.06
05/06/2020 22:20:46,31.06,21.50,30.69,27.50,27.06
05/06/2020 23:20:49,31.75,21.62,30.44,27.50,27.06
06/06/2020 00:20:52,30.12,21.62,32.50,27.44,27.06
06/06/2020 01:20:54,31.44,21.62,31.56,27.37,27.00
06/06/2020 02:20:55,30.75,21.62,30.50,27.31,26.94
06/06/2020 03:20:57,30.12,21.50,32.19,27.25,26.94
06/06/2020 04:20:59,31.19,21.50,31.81,27.25,26.87
06/06/2020 05:21:02,31.94,21.44,30.50,27.25,26.87
06/06/2020 06:21:05,29.69,21.44,32.06,27.25,26.87
06/06/2020 07:21:07,30.69,21.50,31.81,27.25,26.87
06/06/2020 08:21:09,31.75,21.50,30.50,27.25,26.87
06/06/2020 09:21:10,30.56,21.50,32.31,27.25,26.87
06/06/2020 10:21:14,30.06,21.50,31.62,27.25,26.87
06/06/2020 11:21:16,31.12,21.44,30.37,27.19,26.81
06/06/2020 12:21:19,31.94,21.44,32.44,27.25,26.81
06/06/2020 13:21:21,29.69,21.44,31.69,27.25,26.87
06/06/2020 14:21:23,30.69,21.44,30.56,27.25,26.87
06/06/2020 15:21:26,31.87,21.50,31.44,27.31,26.94
06/06/2020 16:21:29,29.56,21.56,32.13,27.31,26.94
06/06/2020 17:21:32,30.62,21.56,31.12,27.37,27.00
06/06/2020 18:21:33,31.87,21.62,30.25,27.44,27.00
06/06/2020 19:21:37,29.75,21.69,32.13,27.44,27.06
06/06/2020 20:21:38,31.06,21.75,32.19,27.50,27.12
06/06/2020 21:21:40,31.31,21.81,31.31,27.50,27.12
06/06/2020 22:21:42,30.25,21.87,30.50,27.50,27.19
06/06/2020 23:21:44,31.75,21.87,30.81,27.50,27.12
07/06/2020 00:21:45,29.56,21.94,32.44,27.50,27.12
07/06/2020 01:21:47,30.75,21.87,31.50,27.50,27.12
07/06/2020 02:21:51,32.00,21.87,30.62,27.50,27.12
07/06/2020 03:21:52,29.81,21.87,30.94,27.44,27.06
